Hemisphere,Month,Year,D-N,DJF,J-D,JJA,MAM,SON,Temperature
Global,Nov,1972,-0.01,-0.16,0.01,0.07,0,0.04,0.02
Global,Oct,1972,-0.01,-0.16,0.01,0.07,0,0.04,0.08
Global,Sep,1972,-0.01,-0.16,0.01,0.07,0,0.04,0.02
Global,Apr,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.27
Global,Aug,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.05
Global,Dec,1973,0.18,0.26,0.16,0.12,0.26,0.08,-0.07
Global,Feb,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.32
Global,Jan,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.29
Global,Jul,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.13
Global,Jun,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.19
Global,Mar,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.29
Global,May,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.22
Global,Nov,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.05
Global,Oct,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.1
Global,Sep,1973,0.18,0.26,0.16,0.12,0.26,0.08,0.09
Global,Apr,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.11
Global,Aug,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,0.11
Global,Dec,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.08
Global,Feb,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.27
Global,Jan,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.1
Global,Jul,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.03
Global,Jun,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.05
Global,Mar,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.05
Global,May,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.04
Global,Nov,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.07
Global,Oct,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.05
Global,Sep,1974,-0.07,-0.14,-0.07,0.01,-0.07,-0.07,-0.08
Global,Apr,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,0.04
Global,Aug,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.17
Global,Dec,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.17
Global,Feb,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,0.08
Global,Jan,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,0.1
Global,Jul,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.01
Global,Jun,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.01
Global,Mar,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,0.12
Global,May,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,0.16
Global,Nov,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.17
Global,Oct,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.11
Global,Sep,1975,-0.01,0.03,-0.01,-0.06,0.11,-0.1,-0.03
Global,Apr,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.07
Global,Aug,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.12
Global,Dec,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,0.11
Global,Feb,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.06
Global,Jan,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.03
Global,Jul,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.1
Global,Jun,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.12
Global,Mar,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.21
Global,May,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.21
Global,Nov,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.06
Global,Oct,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.24
Global,Sep,1976,-0.12,-0.09,-0.1,-0.11,-0.16,-0.12,-0.06
Global,Apr,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.26
Global,Aug,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.18
Global,Dec,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.03
Global,Feb,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.23
Global,Jan,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.18
Global,Jul,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.2
Global,Jun,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.27
Global,Mar,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.25
Global,May,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.33
Global,Nov,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.16
Global,Oct,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.03
Global,Sep,1977,0.19,0.17,0.18,0.22,0.28,0.07,0.02
Global,Apr,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.17
Global,Aug,1978,0.06,0.06,0.07,-0.04,0.15,0.08,-0.13
Global,Dec,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.08
Global,Feb,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.1
Global,Jan,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.06
Global,Jul,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.04
Global,Jun,1978,0.06,0.06,0.07,-0.04,0.15,0.08,-0.01
Global,Mar,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.19
Global,May,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.09
Global,Nov,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.14
Global,Oct,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.03
Global,Sep,1978,0.06,0.06,0.07,-0.04,0.15,0.08,0.06
Global,Apr,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.15
Global,Aug,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.17
Global,Dec,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.48
Global,Feb,1979,0.13,0.02,0.16,0.11,0.13,0.26,-0.1
Global,Jan,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.08
Global,Jul,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.04
Global,Jun,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.14
Global,Mar,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.19
Global,May,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.04
Global,Nov,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.28
Global,Oct,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.26
Global,Sep,1979,0.13,0.02,0.16,0.11,0.13,0.26,0.25
Global,Apr,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.3
Global,Aug,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.19
Global,Dec,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.22
Global,Feb,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.4
Global,Jan,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.3
Global,Jul,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.22
Global,Jun,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.2
Global,Mar,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.3
Global,May,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.35
Global,Nov,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.3
Global,Oct,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.13
Global,Sep,1980,0.28,0.39,0.26,0.2,0.32,0.21,0.2
Global,Apr,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.32
Global,Aug,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.35
Global,Dec,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.41
Global,Feb,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.42
Global,Jan,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.53
Global,Jul,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.32
Global,Jun,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.29
Global,Mar,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.48
Global,May,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.25
Global,Nov,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.23
Global,Oct,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.12
Global,Sep,1981,0.31,0.39,0.32,0.32,0.35,0.17,0.15
Global,Apr,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.15
Global,Aug,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.04
Global,Dec,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.43
Global,Feb,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.15
Global,Jan,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.05
Global,Jul,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.15
Global,Jun,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.06
Global,Mar,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.03
Global,May,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.18
Global,Nov,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.18
Global,Oct,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.13
Global,Sep,1982,0.14,0.21,0.14,0.08,0.12,0.15,0.14
Global,Apr,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.28
Global,Aug,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.35
Global,Dec,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.17
Global,Feb,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.43
Global,Jan,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.53
Global,Jul,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.18
Global,Jun,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.23
Global,Mar,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.42
Global,May,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.34
Global,Nov,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.3
Global,Oct,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.17
Global,Sep,1983,0.34,0.46,0.31,0.25,0.34,0.28,0.37
Global,Apr,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.06
Global,Aug,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.19
Global,Dec,1984,0.18,0.21,0.16,0.14,0.22,0.14,-0.04
Global,Feb,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.14
Global,Jan,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.31
Global,Jul,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.19
Global,Jun,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.02
Global,Mar,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.26
Global,May,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.33
Global,Nov,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.07
Global,Oct,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.14
Global,Sep,1984,0.18,0.21,0.16,0.14,0.22,0.14,0.21
Global,Apr,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.12
Global,Aug,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.17
Global,Dec,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.14
Global,Feb,1985,0.1,0.05,0.12,0.12,0.15,0.1,-0.04
Global,Jan,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.22
Global,Jul,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.04
Global,Jun,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.15
Global,Mar,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.17
Global,May,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.15
Global,Nov,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.05
Global,Oct,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.12
Global,Sep,1985,0.1,0.05,0.12,0.12,0.15,0.1,0.13
Global,Apr,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.22
Global,Aug,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.16
Global,Dec,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.13
Global,Feb,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.37
Global,Jan,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.26
Global,Jul,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.11
Global,Jun,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.12
Global,Mar,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.3
Global,May,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.21
Global,Nov,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.1
Global,Oct,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.15
Global,Sep,1986,0.18,0.26,0.18,0.13,0.25,0.09,0.03
Global,Apr,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.25
Global,Aug,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.25
Global,Dec,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.46
Global,Feb,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.43
Global,Jan,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.32
Global,Jul,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.4
Global,Jun,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.35
Global,Mar,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.19
Global,May,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.26
Global,Nov,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.29
Global,Oct,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.33
Global,Sep,1987,0.29,0.29,0.32,0.33,0.23,0.32,0.35
Global,Apr,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.43
Global,Aug,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.39
Global,Dec,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.29
Global,Feb,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.44
Global,Jan,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.57
Global,Jul,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.33
Global,Jun,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.4
Global,Mar,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.52
Global,May,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.44
Global,Nov,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.12
Global,Oct,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.38
Global,Sep,1988,0.4,0.49,0.39,0.37,0.46,0.29,0.37
Global,Apr,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.29
Global,Aug,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.33
Global,Dec,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.37
Global,Feb,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.3
Global,Jan,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.12
Global,Jul,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.34
Global,Jun,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.17
Global,Mar,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.36
Global,May,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.17
Global,Nov,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.19
Global,Oct,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.29
Global,Sep,1989,0.27,0.24,0.27,0.28,0.27,0.28,0.35
Global,Apr,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.56
Global,Aug,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.34
Global,Dec,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.41
Global,Feb,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.44
Global,Jan,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.42
Global,Jul,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.46
Global,Jun,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.38
Global,Mar,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.8
Global,May,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.46
Global,Nov,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.47
Global,Oct,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.45
Global,Sep,1990,0.45,0.41,0.45,0.39,0.61,0.38,0.23
Global,Apr,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.51
Global,Aug,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.39
Global,Dec,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.32
Global,Feb,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.5
Global,Jan,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.43
Global,Jul,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.47
Global,Jun,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.53
Global,Mar,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.35
Global,May,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.34
Global,Nov,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.3
Global,Oct,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.29
Global,Sep,1991,0.41,0.45,0.41,0.46,0.4,0.34,0.44
Global,Apr,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.27
Global,Aug,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.08
Global,Dec,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.21
Global,Feb,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.4
Global,Jan,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.47
Global,Jul,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.08
Global,Jun,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.26
Global,Mar,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.48
Global,May,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.31
Global,Nov,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.03
Global,Oct,1992,0.23,0.4,0.22,0.14,0.36,0.03,0.06
Global,Sep,1992,0.23,0.4,0.22,0.14,0.36,0.03,-0.01
Global,Apr,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.28
Global,Aug,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.11
Global,Dec,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.18
Global,Feb,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.37
Global,Jan,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.35
Global,Jul,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.25
Global,Jun,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.23
Global,Mar,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.36
Global,May,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.29
Global,Nov,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.04
Global,Oct,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.23
Global,Sep,1993,0.24,0.31,0.23,0.2,0.31,0.13,0.12
Global,Apr,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.42
Global,Aug,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.22
Global,Dec,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.38
Global,Feb,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.02
Global,Jan,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.26
Global,Jul,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.3
Global,Jun,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.44
Global,Mar,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.29
Global,May,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.28
Global,Nov,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.44
Global,Oct,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.42
Global,Sep,1994,0.3,0.16,0.32,0.32,0.33,0.39,0.32
Global,Apr,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.46
Global,Aug,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.45
Global,Dec,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.25
Global,Feb,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.79
Global,Jan,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.52
Global,Jul,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.45
Global,Jun,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.44
Global,Mar,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.47
Global,May,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.27
Global,Nov,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.44
Global,Oct,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.47
Global,Sep,1995,0.46,0.57,0.45,0.45,0.4,0.42,0.34
Global,Apr,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.32
Global,Aug,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.48
Global,Dec,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.37
Global,Feb,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.46
Global,Jan,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.24
Global,Jul,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.36
Global,Jun,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.26
Global,Mar,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.33
Global,May,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.28
Global,Nov,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.39
Global,Oct,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.2
Global,Sep,1996,0.32,0.32,0.33,0.37,0.31,0.28,0.25
Global,Apr,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.34
Global,Aug,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.42
Global,Dec,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.59
Global,Feb,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.41
Global,Jan,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.3
Global,Jul,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.34
Global,Jun,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.54
Global,Mar,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.52
Global,May,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.34
Global,Nov,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.64
Global,Oct,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.61
Global,Sep,1997,0.45,0.36,0.46,0.43,0.4,0.59,0.52
Global,Apr,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.63
Global,Aug,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.66
Global,Dec,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.55
Global,Feb,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.88
Global,Jan,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.58
Global,Jul,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.66
Global,Jun,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.77
Global,Mar,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.63
Global,May,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.68
Global,Nov,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.43
Global,Oct,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.42
Global,Sep,1998,0.61,0.68,0.61,0.7,0.65,0.42,0.42
Global,Apr,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.31
Global,Aug,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.32
Global,Dec,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.41
Global,Feb,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.64
Global,Jan,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.49
Global,Jul,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.38
Global,Jun,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.36
Global,Mar,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.32
Global,May,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.27
Global,Nov,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.38
Global,Oct,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.34
Global,Sep,1999,0.4,0.56,0.38,0.35,0.3,0.37,0.38
Global,Apr,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.56
Global,Aug,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.42
Global,Dec,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.28
Global,Feb,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.56
Global,Jan,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.25
Global,Jul,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.39
Global,Jun,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.4
Global,Mar,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.56
Global,May,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.36
Global,Nov,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.3
Global,Oct,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.28
Global,Sep,2000,0.41,0.41,0.39,0.4,0.49,0.32,0.38
Global,Apr,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.51
Global,Aug,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.5
Global,Dec,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.56
Global,Feb,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.44
Global,Jan,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.46
Global,Jul,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.59
Global,Jun,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.52
Global,Mar,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.56
Global,May,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.58
Global,Nov,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.73
Global,Oct,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.51
Global,Sep,2001,0.52,0.39,0.54,0.54,0.55,0.58,0.52
Global,Apr,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.58
Global,Aug,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.53
Global,Dec,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.44
Global,Feb,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.79
Global,Jan,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.78
Global,Jul,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.61
Global,Jun,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.53
Global,Mar,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.88
Global,May,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.63
Global,Nov,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.59
Global,Oct,2002,0.64,0.71,0.63,0.56,0.7,0.59,0.54
